time	V(triangle)
5.502240816992194e-002	-1.883469e+000
5.502260774427733e-002	-1.883438e+000
5.502282004980048e-002	-1.883468e+000
5.502301545712992e-002	-1.883726e+000
5.502330945306009e-002	-1.884877e+000
5.502350525480492e-002	-1.886130e+000
5.502360953172699e-002	-1.886592e+000
5.502370175608638e-002	-1.886849e+000
5.502393522146055e-002	-1.887791e+000
5.502416430729406e-002	-1.888754e+000
5.502453625217848e-002	-1.890337e+000
5.502471985805271e-002	-1.891178e+000
5.502500000000000e-002	-1.892542e+000
5.502500183710787e-002	-1.892923e+000
5.502500551132362e-002	-1.893676e+000
5.502501285975512e-002	-1.895043e+000
5.502502410261510e-002	-1.896637e+000
5.502503737296243e-002	-1.897735e+000
5.502505068147732e-002	-1.898226e+000
5.502506355175580e-002	-1.898498e+000
5.502507838070791e-002	-1.898796e+000
5.502510182852789e-002	-1.899088e+000
5.502512506043914e-002	-1.899041e+000
5.502515453189783e-002	-1.898719e+000
5.502518735640557e-002	-1.898342e+000
5.502522728742283e-002	-1.897996e+000
5.502530714945734e-002	-1.897702e+000
5.502538216515304e-002	-1.897821e+000
5.502546012307538e-002	-1.898183e+000
5.502555917198875e-002	-1.898678e+000
5.502573807239859e-002	-1.899482e+000
5.509238490551113e-002	-2.183071e+000
5.515874600341352e-002	-2.465219e+000
5.523198819091352e-002	-2.769191e+000
5.526375781250002e-002	-2.881849e+000
5.529348628806504e-002	-2.957442e+000
5.530816153683298e-002	-2.981460e+000
5.533200000000000e-002	-3.007348e+000
5.533700000000000e-002	-3.012547e+000
5.533701934769735e-002	-3.016770e+000
5.533705804309205e-002	-3.025261e+000
5.533721805318088e-002	-3.060769e+000
5.533736673001632e-002	-3.093982e+000
5.533761660901933e-002	-3.148084e+000
5.533774311092466e-002	-3.171989e+000
5.533784716608626e-002	-3.186841e+000
5.533797456847433e-002	-3.200071e+000
5.533804909434175e-002	-3.205886e+000
5.533813639848197e-002	-3.211073e+000
5.533822769013944e-002	-3.214934e+000
5.533834696067182e-002	-3.217629e+000
5.533846370091492e-002	-3.218575e+000
5.533853631491716e-002	-3.218807e+000
5.533862159940797e-002	-3.219168e+000
5.533875594956508e-002	-3.219937e+000
5.533893649136745e-002	-3.220745e+000
5.533904518254588e-002	-3.220771e+000
5.533913798642366e-002	-3.220656e+000
5.533923623533991e-002	-3.220672e+000
5.533940355924246e-002	-3.220754e+000
5.533960717372887e-002	-3.220776e+000
5.533983123325598e-002	-3.220637e+000
5.534027935231019e-002	-3.219384e+000
5.534047907427298e-002	-3.218171e+000
5.534058950314392e-002	-3.217655e+000
5.534067779581437e-002	-3.217426e+000
5.534089694848373e-002	-3.216560e+000
5.534105158073113e-002	-3.215903e+000
5.534123091180434e-002	-3.215157e+000
5.534154623288504e-002	-3.213802e+000
5.534173194708505e-002	-3.212970e+000
5.534188075108035e-002	-3.212263e+000
5.534194321620178e-002	-3.211962e+000
5.534200000000000e-002	-3.211675e+000
5.534200111307614e-002	-3.211445e+000
5.534200333922842e-002	-3.210975e+000
5.534200779153298e-002	-3.210064e+000
5.534201577924084e-002	-3.208665e+000
5.534202911215787e-002	-3.207046e+000
5.534204264489506e-002	-3.206188e+000
5.534205350305343e-002	-3.205892e+000
5.534206713888887e-002	-3.205616e+000
5.534208182509435e-002	-3.205312e+000
5.534210210797837e-002	-3.205081e+000
5.534212490185824e-002	-3.205147e+000
5.534215037006313e-002	-3.205420e+000
5.534218282994034e-002	-3.205794e+000
5.534222288842208e-002	-3.206164e+000
5.534229326245257e-002	-3.206484e+000
5.534236596274268e-002	-3.206419e+000
5.534244405120677e-002	-3.206084e+000
5.534254346281816e-002	-3.205585e+000
5.534269435184066e-002	-3.204893e+000
5.563968750000620e-002	-1.941135e+000
5.564500000000001e-002	-1.918529e+000
5.564502533168928e-002	-1.915720e+000
5.564507599506783e-002	-1.912327e+000
5.564509935991587e-002	-1.911847e+000
5.564511697732091e-002	-1.911877e+000
5.564514178455499e-002	-1.911930e+000
5.564516987888810e-002	-1.912169e+000
5.564519975958272e-002	-1.912517e+000
5.564523793081479e-002	-1.912838e+000
5.564527769137664e-002	-1.912995e+000
5.564534492380632e-002	-1.912952e+000
5.564545796836292e-002	-1.912482e+000
5.564567137995957e-002	-1.911410e+000
5.564589329065029e-002	-1.910439e+000
5.564615932887327e-002	-1.909271e+000
5.564644901874508e-002	-1.907901e+000
5.564702839848871e-002	-1.905660e+000
5.564724160494209e-002	-1.905508e+000
5.564739204673907e-002	-1.905513e+000
5.564752373881871e-002	-1.905413e+000
5.564766453792309e-002	-1.905425e+000
5.564791365353599e-002	-1.905658e+000
5.564832032094402e-002	-1.907006e+000
5.564852177195651e-002	-1.908260e+000
5.564862780879374e-002	-1.908697e+000
5.564871108905168e-002	-1.908894e+000
5.564893263662320e-002	-1.909790e+000
5.564919029423488e-002	-1.910891e+000
5.564956469418290e-002	-1.912523e+000
5.565000000000000e-002	-1.914588e+000
5.565000242881816e-002	-1.915109e+000
5.565000728645449e-002	-1.916079e+000
5.565001700172716e-002	-1.917702e+000
5.565003114478643e-002	-1.919295e+000
5.565004596782864e-002	-1.920129e+000
5.565005702079998e-002	-1.920403e+000
5.565007187411124e-002	-1.920696e+000
5.565008743786198e-002	-1.920980e+000
5.565010894593887e-002	-1.921127e+000
5.565013240724210e-002	-1.920983e+000
5.565015819123422e-002	-1.920685e+000
5.565019009340703e-002	-1.920332e+000
5.565024403859423e-002	-1.919902e+000
5.565031898900372e-002	-1.919709e+000
5.565039682785770e-002	-1.919901e+000
5.565048293204174e-002	-1.920318e+000
5.565058758452834e-002	-1.920833e+000
5.565076329734602e-002	-1.921607e+000
5.571582201515298e-002	-2.198437e+000
5.578088065977243e-002	-2.474890e+000
5.585412284727243e-002	-2.776829e+000
5.588875781250002e-002	-2.904292e+000
5.589786779244777e-002	-2.929636e+000
5.591608775234328e-002	-2.963901e+000
5.593399891887369e-002	-2.988336e+000
5.595876224939581e-002	-3.014620e+000
5.596200000000001e-002	-3.017984e+000
5.596202078745071e-002	-3.022529e+000
5.596206236235212e-002	-3.031678e+000
5.596223434199677e-002	-3.070016e+000
5.596239940431388e-002	-3.107243e+000
5.596266736795837e-002	-3.166187e+000
5.596279862023260e-002	-3.191591e+000
5.596289960226083e-002	-3.206403e+000
5.596302790390923e-002	-3.220051e+000
5.596310203316036e-002	-3.225965e+000
5.596318869723701e-002	-3.231204e+000
5.596327884377313e-002	-3.235059e+000
5.596339819979283e-002	-3.237792e+000
5.596350049604931e-002	-3.238643e+000
5.596356722501936e-002	-3.238853e+000
5.596364989701238e-002	-3.239201e+000
5.596378829543886e-002	-3.240006e+000
5.596391619629993e-002	-3.240604e+000
5.596401180234416e-002	-3.240653e+000
5.596409961442635e-002	-3.240537e+000
5.596419069788417e-002	-3.240520e+000
5.596437286479982e-002	-3.240597e+000
5.596456594725772e-002	-3.240634e+000
5.596479202265216e-002	-3.240529e+000
5.596524417344104e-002	-3.239421e+000
5.596543590375123e-002	-3.238295e+000
5.596555187760461e-002	-3.237689e+000
5.596576401722408e-002	-3.236955e+000
5.596593409587002e-002	-3.236249e+000
5.596611775129973e-002	-3.235482e+000
5.596633573356998e-002	-3.234571e+000
5.596656403545954e-002	-3.233556e+000
5.596700000000000e-002	-3.231540e+000
5.596700238155635e-002	-3.231017e+000
5.596700714466906e-002	-3.230032e+000
5.596701667089449e-002	-3.228378e+000
5.596703027477203e-002	-3.226794e+000
5.596704452122780e-002	-3.225976e+000
5.596705516862529e-002	-3.225713e+000
5.596706931062240e-002	-3.225430e+000
5.596708422906308e-002	-3.225129e+000
5.596710445806196e-002	-3.224931e+000
5.596712700838798e-002	-3.225026e+000
5.596715198490088e-002	-3.225302e+000
5.596718334881524e-002	-3.225659e+000
5.596722769053626e-002	-3.226058e+000
5.596729639787613e-002	-3.226347e+000
5.596736899853843e-002	-3.226262e+000
5.596744784331841e-002	-3.225918e+000
5.596754746748101e-002	-3.225419e+000
5.596770327333311e-002	-3.224709e+000
5.626775660813384e-002	-1.947929e+000
5.627000000000001e-002	-1.938383e+000
5.627001041757230e-002	-1.936618e+000
5.627003125271688e-002	-1.934011e+000
5.627005398313745e-002	-1.932560e+000
5.627007496628735e-002	-1.932077e+000
5.627009387338142e-002	-1.931805e+000
5.627011243624929e-002	-1.931654e+000
5.627014134039166e-002	-1.931792e+000
5.627016989191463e-002	-1.932107e+000
5.627020194662471e-002	-1.932432e+000
5.627024267567245e-002	-1.932717e+000
5.627030805018560e-002	-1.932873e+000
5.627038801746224e-002	-1.932682e+000
5.627046580585352e-002	-1.932299e+000
5.627056613817972e-002	-1.931775e+000
5.627093575748004e-002	-1.930106e+000
5.627121999314954e-002	-1.928834e+000
5.627178846448853e-002	-1.926186e+000
5.627214441405645e-002	-1.925256e+000
5.627233150448047e-002	-1.925466e+000
5.627242937620936e-002	-1.925453e+000
5.627251227116337e-002	-1.925292e+000
5.627260271666294e-002	-1.925248e+000
5.627272438560619e-002	-1.925281e+000
5.627292721070903e-002	-1.925422e+000
5.627315082298567e-002	-1.925862e+000
5.627330259183028e-002	-1.926667e+000
5.627346233256254e-002	-1.927706e+000
5.627362325228789e-002	-1.928440e+000
5.627395216932857e-002	-1.929737e+000
5.627420089383090e-002	-1.930778e+000
5.627455365017228e-002	-1.932281e+000
5.627474703886370e-002	-1.933174e+000
5.627500000000000e-002	-1.934375e+000
5.627500171869172e-002	-1.934734e+000
5.627500515607516e-002	-1.935449e+000
5.627501203084204e-002	-1.936758e+000
5.627502346954371e-002	-1.938449e+000
5.627503588057618e-002	-1.939534e+000
5.627505007346612e-002	-1.940078e+000
5.627506289891394e-002	-1.940351e+000
5.627507768433247e-002	-1.940654e+000
5.627509898929100e-002	-1.940945e+000
5.627512303012758e-002	-1.940920e+000
5.627515525405592e-002	-1.940580e+000
5.627518716717418e-002	-1.940214e+000
5.627522662348256e-002	-1.939870e+000
5.627530553609935e-002	-1.939573e+000
5.627538188439731e-002	-1.939690e+000
5.627545887779307e-002	-1.940046e+000
5.627555766273173e-002	-1.940541e+000
5.627573741097105e-002	-1.941349e+000
5.634335571782628e-002	-2.229072e+000
5.641098947662079e-002	-2.515425e+000
5.648423166412079e-002	-2.813467e+000
5.651375781250002e-002	-2.910545e+000
5.654108162117928e-002	-2.968532e+000
5.656079619174003e-002	-2.995185e+000
5.658440761651979e-002	-3.020049e+000
5.658700000000001e-002	-3.022738e+000
5.658702207015929e-002	-3.027573e+000
5.658706621047787e-002	-3.037313e+000
5.658724926328052e-002	-3.078294e+000
5.658742982631263e-002	-3.119331e+000
5.658771690837739e-002	-3.183173e+000
5.658785275143265e-002	-3.209783e+000
5.658795188901670e-002	-3.224436e+000
5.658807979190832e-002	-3.238078e+000
5.658815311581780e-002	-3.243913e+000
5.658824781393387e-002	-3.249561e+000
5.658833542413728e-002	-3.253187e+000
5.658844627089237e-002	-3.255562e+000
5.658853509454200e-002	-3.256240e+000
5.658859864808263e-002	-3.256434e+000
5.658867628154399e-002	-3.256768e+000
5.658883154846673e-002	-3.257642e+000
5.658894030076016e-002	-3.258037e+000
5.658904636430481e-002	-3.258005e+000
5.658912941913147e-002	-3.257910e+000
5.658921797908093e-002	-3.257918e+000
5.658939509897986e-002	-3.258000e+000
5.658959395764162e-002	-3.258026e+000
5.658981814109818e-002	-3.257900e+000
5.659026650801131e-002	-3.256702e+000
5.659046122518503e-002	-3.255527e+000
5.659057290215298e-002	-3.254979e+000
5.659066567974134e-002	-3.254719e+000
5.659090733572624e-002	-3.253761e+000
5.659107968707573e-002	-3.253035e+000
5.659127778939043e-002	-3.252207e+000
5.659160379537060e-002	-3.250769e+000
5.659160990739798e-002	-3.250753e+000
5.659163223097394e-002	-3.250683e+000
5.659178463915667e-002	-3.249975e+000
5.659186000228205e-002	-3.249612e+000
5.659193510201154e-002	-3.249250e+000
5.659200000000000e-002	-3.248932e+000
5.659200112545975e-002	-3.248699e+000
5.659200337637926e-002	-3.248225e+000
5.659200787821827e-002	-3.247304e+000
5.659201614610462e-002	-3.245860e+000
5.659202921676170e-002	-3.244283e+000
5.659204289510452e-002	-3.243427e+000
5.659205367471899e-002	-3.243136e+000
5.659206733571270e-002	-3.242861e+000
5.659208202044664e-002	-3.242557e+000
5.659210229158827e-002	-3.242328e+000
5.659212505584447e-002	-3.242396e+000
5.659215047938441e-002	-3.242670e+000
5.659218284489610e-002	-3.243043e+000
5.659222315193153e-002	-3.243415e+000
5.659229341894149e-002	-3.243733e+000
5.659236612873098e-002	-3.243667e+000
5.659244423383709e-002	-3.243331e+000
5.659254363967272e-002	-3.242832e+000
5.659269484234027e-002	-3.242139e+000
5.689000000000000e-002	-1.977054e+000
5.689500000000001e-002	-1.955778e+000
5.689502396318207e-002	-1.953028e+000
5.689507188954621e-002	-1.949660e+000
5.689509511829608e-002	-1.949129e+000
5.689511222740089e-002	-1.949133e+000
5.689513666871918e-002	-1.949152e+000
5.689516352699422e-002	-1.949355e+000
5.689519261269304e-002	-1.949700e+000
5.689522733056181e-002	-1.950021e+000
5.689526497629973e-002	-1.950203e+000
5.689533532523226e-002	-1.950199e+000
5.689547602309732e-002	-1.949639e+000
5.689570141601143e-002	-1.948519e+000
5.689593586274249e-002	-1.947503e+000
5.689622277945373e-002	-1.946232e+000
5.689653168753046e-002	-1.944797e+000
5.689714950368393e-002	-1.942808e+000
5.689737697360350e-002	-1.942860e+000
5.689750245998438e-002	-1.942784e+000
5.689758912588078e-002	-1.942632e+000
5.689768815177942e-002	-1.942641e+000
5.689780203640380e-002	-1.942708e+000
5.689801574576334e-002	-1.942939e+000
5.689824053644618e-002	-1.943697e+000
5.689838230784888e-002	-1.944685e+000
5.689847050287578e-002	-1.945236e+000
5.689866334264417e-002	-1.945965e+000
5.689879987690235e-002	-1.946507e+000
5.689892413744332e-002	-1.947024e+000
5.689912132607879e-002	-1.947843e+000
5.689951570334976e-002	-1.949563e+000
5.690000000000000e-002	-1.951761e+000
5.690000257543521e-002	-1.952306e+000
5.690000772630565e-002	-1.953352e+000
5.690001802804651e-002	-1.955146e+000
5.690002840829272e-002	-1.956363e+000
5.690004450129683e-002	-1.957303e+000
5.690005490051427e-002	-1.957585e+000
5.690006847183720e-002	-1.957855e+000
5.690008322481176e-002	-1.958156e+000
5.690010352421288e-002	-1.958370e+000
5.690012622276689e-002	-1.958289e+000
5.690015127199428e-002	-1.958016e+000
5.690018296575587e-002	-1.957654e+000
5.690022561959709e-002	-1.957267e+000
5.690029609772756e-002	-1.956966e+000
5.690036978026552e-002	-1.957047e+000
5.690044794019349e-002	-1.957389e+000
5.690054748846628e-002	-1.957888e+000
5.690070471427750e-002	-1.958605e+000
5.701014784016729e-002	-2.424300e+000
5.708339002766729e-002	-2.729689e+000
5.712280952121945e-002	-2.872691e+000
5.715538737145205e-002	-2.955147e+000
5.718122148331675e-002	-2.994551e+000
5.720667110009895e-002	-3.021459e+000
5.721200000000001e-002	-3.026944e+000
5.721202413309048e-002	-3.032251e+000
5.721207239927142e-002	-3.042940e+000
5.721227203615548e-002	-3.087845e+000
5.721247745159850e-002	-3.134767e+000
5.721279182921258e-002	-3.204525e+000
5.721292762557948e-002	-3.230318e+000
5.721302688014188e-002	-3.244172e+000
5.721313044811913e-002	-3.254599e+000
5.721321213418767e-002	-3.260787e+000
5.721330937839813e-002	-3.266318e+000
5.721339742679307e-002	-3.269439e+000
5.721355087450466e-002	-3.271764e+000
5.721361373270450e-002	-3.272068e+000
5.721367849737296e-002	-3.272248e+000
5.721375322841728e-002	-3.272638e+000
5.721387236007781e-002	-3.273302e+000
5.721395869112838e-002	-3.273503e+000
5.721406463747917e-002	-3.273417e+000
5.721415235411994e-002	-3.273358e+000
5.721425975425454e-002	-3.273385e+000
5.721445454830309e-002	-3.273459e+000
5.721468543807002e-002	-3.273447e+000
5.721493346814525e-002	-3.273270e+000
5.721525381283209e-002	-3.272297e+000
5.721542859785143e-002	-3.271172e+000
5.721553217067722e-002	-3.270606e+000
5.721575530795337e-002	-3.269826e+000
5.721596698971079e-002	-3.268949e+000
5.721622398145237e-002	-3.267876e+000
5.721648566991560e-002	-3.266736e+000
5.721700000000000e-002	-3.264338e+000
5.721700273322795e-002	-3.263779e+000
5.721700819968383e-002	-3.262709e+000
5.721701913259560e-002	-3.260877e+000
5.721702983497581e-002	-3.259682e+000
5.721704626728013e-002	-3.258781e+000
5.721705689645717e-002	-3.258508e+000
5.721707114819351e-002	-3.258229e+000
5.721708637846264e-002	-3.257944e+000
5.721710756829285e-002	-3.257777e+000
5.721713083210594e-002	-3.257903e+000
5.721715621474991e-002	-3.258193e+000
5.721718786221156e-002	-3.258546e+000
5.721723838842398e-002	-3.258964e+000
5.721731183637004e-002	-3.259190e+000
5.721738873385478e-002	-3.259030e+000
5.721747013763371e-002	-3.258646e+000
5.721757314351881e-002	-3.258134e+000
5.721774577173803e-002	-3.257366e+000
5.751735698682636e-002	-1.982469e+000
5.752000000000001e-002	-1.971223e+000
5.752001236504376e-002	-1.969253e+000
5.752003709513127e-002	-1.966740e+000
5.752008655530628e-002	-1.964753e+000
5.752010360701810e-002	-1.964557e+000
5.752012682034772e-002	-1.964502e+000
5.752015058886213e-002	-1.964627e+000
5.752017300464535e-002	-1.964932e+000
5.752019768458495e-002	-1.965238e+000
5.752022629817560e-002	-1.965465e+000
5.752028352535688e-002	-1.965715e+000
5.752034088176220e-002	-1.965694e+000
5.752042697998020e-002	-1.965336e+000
5.752063888088920e-002	-1.964259e+000
5.752086164346722e-002	-1.963271e+000
5.752112562625144e-002	-1.962115e+000
5.752140763049738e-002	-1.960782e+000
5.752197163898926e-002	-1.958436e+000
5.752218911215345e-002	-1.958154e+000
5.752238233503740e-002	-1.958183e+000
5.752258982149500e-002	-1.958137e+000
5.752286098215700e-002	-1.958263e+000
5.752324581374777e-002	-1.959309e+000
5.752343974309682e-002	-1.960476e+000
5.752355371221878e-002	-1.961070e+000
5.752377732870308e-002	-1.961851e+000
5.752397835099509e-002	-1.962688e+000
5.752418673169862e-002	-1.963556e+000
5.752463460937154e-002	-1.965507e+000
5.752500000000000e-002	-1.967219e+000
5.752500212225144e-002	-1.967676e+000
5.752500636675433e-002	-1.968559e+000
5.752501485576012e-002	-1.970090e+000
5.752502777198078e-002	-1.971741e+000
5.752504117609788e-002	-1.972654e+000
5.752505215441744e-002	-1.972972e+000
5.752506515743561e-002	-1.973233e+000
5.752507958557405e-002	-1.973537e+000
5.752509985708895e-002	-1.973798e+000
5.752512281482002e-002	-1.973760e+000
5.752515063203931e-002	-1.973469e+000
5.752518277607222e-002	-1.973100e+000
5.752522178899256e-002	-1.972747e+000
5.752529981483324e-002	-1.972414e+000
5.752537309771710e-002	-1.972498e+000
5.752545114954853e-002	-1.972847e+000
5.752555029432906e-002	-1.973346e+000
5.752571177329104e-002	-1.974080e+000
5.759167338885634e-002	-2.254753e+000
5.765768299722082e-002	-2.533566e+000
5.773092518472082e-002	-2.826679e+000
5.776375781250002e-002	-2.929847e+000
5.778724606581930e-002	-2.974912e+000
5.781552505558955e-002	-3.008388e+000
5.783200000000000e-002	-3.025494e+000
5.783700000000001e-002	-3.030628e+000
5.783702365944739e-002	-3.035841e+000
5.783707097834218e-002	-3.046338e+000
5.783726958204995e-002	-3.091099e+000
5.783747429016457e-002	-3.138193e+000
5.783779491487583e-002	-3.210806e+000
5.783793933484970e-002	-3.239690e+000
5.783803808114606e-002	-3.254492e+000
5.783816468247515e-002	-3.268048e+000
5.783823643341284e-002	-3.273773e+000
5.783832830400732e-002	-3.279209e+000
5.783841979448531e-002	-3.282582e+000
5.783860277544126e-002	-3.285435e+000
5.783866660410982e-002	-3.285757e+000
5.783873046459529e-002	-3.285954e+000
5.783880469671820e-002	-3.286366e+000
5.783889286814144e-002	-3.286814e+000
5.783896863560058e-002	-3.286925e+000
5.783905248895405e-002	-3.286840e+000
5.783916573513493e-002	-3.286782e+000
5.783927558085274e-002	-3.286810e+000
5.783948383391994e-002	-3.286879e+000
5.783972928411382e-002	-3.286846e+000
5.783998968432384e-002	-3.286636e+000
5.784025156827381e-002	-3.285764e+000
5.784042292198808e-002	-3.284626e+000
5.784052349012835e-002	-3.284069e+000
5.784098199939148e-002	-3.282302e+000
5.784128003325242e-002	-3.281052e+000
5.784158399043451e-002	-3.279718e+000
5.784200000000000e-002	-3.277771e+000
5.784200232890554e-002	-3.277271e+000
5.784200698671663e-002	-3.276326e+000
5.784201630233882e-002	-3.274714e+000
5.784202957555525e-002	-3.273127e+000
5.784204374827832e-002	-3.272257e+000
5.784205467712896e-002	-3.271968e+000
5.784206848897824e-002	-3.271696e+000
5.784208337459993e-002	-3.271401e+000
5.784210390675259e-002	-3.271193e+000
5.784212684243918e-002	-3.271280e+000
5.784215230691234e-002	-3.271561e+000
5.784218453599301e-002	-3.271929e+000
5.784222706513732e-002	-3.272310e+000
5.784229756150768e-002	-3.272602e+000
5.784237102549929e-002	-3.272512e+000
5.784244980715545e-002	-3.272165e+000
5.784254983046790e-002	-3.271664e+000
5.784270594282397e-002	-3.270954e+000
5.814275686785653e-002	-1.994185e+000
5.814500000000001e-002	-1.984641e+000
5.814501041379127e-002	-1.982876e+000
5.814503124137379e-002	-1.980268e+000
5.814505392892052e-002	-1.978818e+000
5.814507489151837e-002	-1.978335e+000
5.814509380498428e-002	-1.978063e+000
5.814511234246168e-002	-1.977911e+000
5.814514114694534e-002	-1.978047e+000
5.814516961963268e-002	-1.978360e+000
5.814520170996921e-002	-1.978687e+000
5.814524224295082e-002	-1.978972e+000
5.814530784357006e-002	-1.979130e+000
5.814538798217849e-002	-1.978939e+000
5.814546571408368e-002	-1.978557e+000
5.814556611391770e-002	-1.978032e+000
5.814593523624485e-002	-1.976365e+000
5.814621939202674e-002	-1.975094e+000
5.814678770359052e-002	-1.972444e+000
5.814714315248318e-002	-1.971513e+000
5.814732963861070e-002	-1.971723e+000
5.814742725092246e-002	-1.971711e+000
5.814751002572258e-002	-1.971550e+000
5.814760031972781e-002	-1.971505e+000
5.814772204987893e-002	-1.971537e+000
5.814792443164419e-002	-1.971677e+000
5.814814905319966e-002	-1.972113e+000
5.814830119124525e-002	-1.972913e+000
5.814846259942261e-002	-1.973961e+000
5.814862867274447e-002	-1.974717e+000
5.814895485587903e-002	-1.976004e+000
5.814920197525001e-002	-1.977040e+000
5.814955410607515e-002	-1.978540e+000
5.814974869505158e-002	-1.979438e+000
5.815000000000000e-002	-1.980631e+000
5.815000171230802e-002	-1.980989e+000
5.815000513692405e-002	-1.981701e+000
5.815001198615612e-002	-1.983007e+000
5.815002340378395e-002	-1.984698e+000
5.815003580167915e-002	-1.985785e+000
5.815005006667424e-002	-1.986334e+000
5.815006290354235e-002	-1.986608e+000
5.815007769689238e-002	-1.986911e+000
5.815009892852716e-002	-1.987202e+000
5.815012299716616e-002	-1.987177e+000
5.815015510240604e-002	-1.986839e+000
5.815018706688490e-002	-1.986471e+000
5.815022638058916e-002	-1.986129e+000
5.815030500799771e-002	-1.985830e+000
5.815038145136122e-002	-1.985946e+000
5.815045837043033e-002	-1.986300e+000
5.815055717556796e-002	-1.986795e+000
5.815073587243260e-002	-1.987599e+000
5.821784091681286e-002	-2.273138e+000
5.828495310131419e-002	-2.555671e+000
5.835819528881419e-002	-2.845856e+000
5.838744143512794e-002	-2.932911e+000
5.841704351642867e-002	-2.984771e+000
5.845934129723022e-002	-3.031094e+000
5.846200000000001e-002	-3.033811e+000
5.846202481482859e-002	-3.039284e+000
5.846207444448576e-002	-3.050317e+000
5.846228215741626e-002	-3.097277e+000
5.846249906464856e-002	-3.147415e+000
5.846283344737297e-002	-3.223490e+000
5.846297990244034e-002	-3.252742e+000
5.846307846660793e-002	-3.267358e+000
5.846320350418312e-002	-3.280539e+000
5.846327525723524e-002	-3.286158e+000
5.846336993591590e-002	-3.291613e+000
5.846345857145550e-002	-3.294822e+000
5.846360427899956e-002	-3.297091e+000
5.846366496210338e-002	-3.297390e+000
5.846372624860056e-002	-3.297565e+000
5.846379776334790e-002	-3.297929e+000
5.846390384600456e-002	-3.298413e+000
5.846398732872172e-002	-3.298497e+000
5.846407734835891e-002	-3.298402e+000
5.846418682078467e-002	-3.298372e+000
5.846432567174045e-002	-3.298424e+000
5.846451607597054e-002	-3.298469e+000
5.846481971834384e-002	-3.298381e+000
5.846512661448296e-002	-3.297891e+000
5.846532620907956e-002	-3.296951e+000
5.846554784770069e-002	-3.295618e+000
5.846569212341186e-002	-3.295034e+000
5.846581985896571e-002	-3.294585e+000
5.846595357726465e-002	-3.294021e+000
5.846614748279765e-002	-3.293197e+000
5.846653529386368e-002	-3.291505e+000
5.846700000000000e-002	-3.289361e+000
5.846700252067940e-002	-3.288836e+000
5.846700756203820e-002	-3.287824e+000
5.846701764475582e-002	-3.286072e+000
5.846702827458960e-002	-3.284811e+000
5.846704383592547e-002	-3.283869e+000
5.846705438167211e-002	-3.283575e+000
5.846706789164325e-002	-3.283305e+000
5.846708264582930e-002	-3.283004e+000
5.846710320735209e-002	-3.282784e+000
5.846712618121478e-002	-3.282862e+000
5.846715151582873e-002	-3.283137e+000
5.846718370826685e-002	-3.283505e+000
5.846722576014630e-002	-3.283885e+000
5.846729708602162e-002	-3.284186e+000
5.846737118743470e-002	-3.284100e+000
5.846744942101333e-002	-3.283756e+000
5.846754922857273e-002	-3.283255e+000
5.846770689377078e-002	-3.282538e+000
5.876468750000621e-002	-2.018834e+000
5.877000000000001e-002	-1.996229e+000
5.877002531989512e-002	-1.993420e+000
5.877007595968534e-002	-1.990026e+000
5.877009930798002e-002	-1.989545e+000
5.877011691734956e-002	-1.989576e+000
5.877014171384989e-002	-1.989628e+000
5.877016977178825e-002	-1.989866e+000
5.877019962853537e-002	-1.990214e+000
5.877023771363516e-002	-1.990535e+000
5.877027741639581e-002	-1.990692e+000
5.877034467520789e-002	-1.990650e+000
5.877045819038301e-002	-1.990179e+000
5.877067172081322e-002	-1.989107e+000
5.877089383784042e-002	-1.988135e+000
5.877116016742790e-002	-1.986966e+000
5.877145015213139e-002	-1.985595e+000
5.877203012153836e-002	-1.983356e+000
5.877224342008674e-002	-1.983208e+000
5.877239314176278e-002	-1.983212e+000
5.877252334822473e-002	-1.983111e+000
5.877266281567529e-002	-1.983123e+000
5.877290562987460e-002	-1.983334e+000
5.877330094666686e-002	-1.984589e+000
5.877348635006107e-002	-1.985775e+000
5.877359014957573e-002	-1.986262e+000
5.877367965157656e-002	-1.986487e+000
5.877397385361979e-002	-1.987672e+000
5.877419828712509e-002	-1.988621e+000
5.877455113298940e-002	-1.990159e+000
5.877500000000000e-002	-1.992278e+000
5.877500247669843e-002	-1.992811e+000
5.877500743009529e-002	-1.993800e+000
5.877501733688901e-002	-1.995444e+000
5.877503168400173e-002	-1.997033e+000
5.877504662434686e-002	-1.997847e+000
5.877505764603477e-002	-1.998112e+000
5.877507279355097e-002	-1.998411e+000
5.877508852242718e-002	-1.998691e+000
5.877511027817361e-002	-1.998823e+000
5.877513385846122e-002	-1.998666e+000
5.877515977238493e-002	-1.998364e+000
5.877519162129390e-002	-1.998017e+000
5.877525035003951e-002	-1.997575e+000
5.877532942330541e-002	-1.997420e+000
5.877541031961527e-002	-1.997657e+000
5.877550368570936e-002	-1.998122e+000
5.877560956208183e-002	-1.998635e+000
5.877580109459341e-002	-1.999465e+000
5.884237174489607e-002	-2.282730e+000
5.890888313048471e-002	-2.562397e+000
5.898212531798471e-002	-2.849490e+000
5.901375781250002e-002	-2.943569e+000
5.903407106248729e-002	-2.979559e+000
5.906729350231880e-002	-3.016311e+000
5.908229350231885e-002	-3.031773e+000
5.908700000000001e-002	-3.036594e+000
5.908702514169708e-002	-3.042146e+000
5.908707542509122e-002	-3.053338e+000
5.908728737881142e-002	-3.101353e+000
